user-id,movie-id,recommendation-score
162,639,3.5
192,370,4.0
231,318,3.0
142,458,4.0
249,2535,4.5
48,621,5.0
100,2488,4.0
8,1235,3.0
73,361,4.0
135,1417,4.0
79,636,5.0
235,224,4.0
30,970,4.0
6,169,2.0
80,1676,5.0
303,681,4.5
27,233,4.5
33,619,3.5
5,672,4.0
131,626,5.0
81,1287,5.0
262,1128,3.0
0,2168,3.5
76,1088,5.0
200,2145,3.0
13,1028,3.0
10,1993,2.5
170,2087,2.5
60,1388,2.0
201,1044,3.0
67,534,5.0
28,233,3.0
23,1589,2.0
39,618,3.0
4,691,4.0
76,2474,1.5
42,228,2.0
7,2534,4.0
140,1122,4.0
231,478,5.0
139,346,1.0
64,2787,4.0
0,2692,3.5
282,293,3.0
57,643,5.0
52,1096,4.0
1,1046,4.0
1,182,1.0
151,955,4.0
300,477,5.0
27,1317,3.5
114,848,5.0
69,164,4.0
179,2747,4.0
15,1256,3.0
251,108,4.0
2,1902,3.0
208,473,3.0
50,195,3.5
9,177,5.0
44,434,3.0
31,1421,4.0
25,263,3.0
65,2107,4.0
56,2,1.0
0,1977,2.5
14,1814,3.0
49,1227,3.5
195,993,5.0
59,1624,4.0
0,990,4.5
3,2640,1.0
26,1366,2.0
301,322,2.0
2,1412,4.0
5,662,3.5
262,224,5.0
67,1,4.0
2,381,3.0
248,198,5.0
164,1308,2.0
16,2226,4.5
237,691,5.0
3,1777,3.0
127,2496,3.5
20,1050,0.5
4,403,3.0
91,381,4.0
67,2004,5.0
223,1592,4.0
37,1706,4.5
44,152,4.0
7,1714,3.0
48,2498,4.0
121,2429,4.0
177,127,4.0
71,707,4.0
0,2416,0.5
155,2503,4.5
12,621,3.5
303,1727,2.5
87,396,3.0
228,2333,5.0
4,1363,2.5
41,1088,4.0
37,2530,4.5
200,975,5.0
1,1219,3.0
3,1287,5.0
4,2345,3.0
143,982,5.0
13,1080,1.5
63,755,3.0
187,164,5.0
1,893,3.0
0,1157,4.0
236,822,4.0
129,468,4.0
202,995,2.0
13,1233,3.0
182,328,5.0
102,2018,4.0
59,1830,4.5
61,1176,3.5
261,1500,4.0
91,1484,4.5
3,1934,1.5
89,2285,5.0
184,1631,3.0
78,2023,3.0
185,648,4.0
279,1172,4.0
5,293,3.0
70,1422,2.0
68,1364,3.0
3,872,4.5
266,1495,5.0
172,2718,4.5
4,2353,2.0
153,363,5.0
259,1422,3.5
218,412,3.0
282,324,3.0
14,2098,3.0
3,2809,5.0
189,526,3.0
12,1865,2.5
15,1889,3.0
16,242,4.0
148,700,3.0
303,868,5.0
5,329,5.0
221,300,3.0
48,2806,3.5
66,46,5.0
16,2599,4.0
13,526,1.5
6,1844,2.0
213,77,3.5
48,2629,4.0
165,204,3.0
14,2698,3.5
124,639,4.0
55,1687,3.5
7,1078,4.0
20,1793,4.0
14,995,3.0
29,580,3.0
246,189,3.0
27,902,3.0
68,2867,4.0
102,367,4.0
6,1759,2.5
232,1089,3.0
36,2094,3.0
31,445,2.5
117,1209,4.0
82,1989,4.5
99,674,3.0
136,1767,5.0
16,2567,3.5
294,1712,4.0
161,2691,4.5
46,86,3.0
162,2625,5.0
273,1285,3.0
48,634,5.0
22,1552,4.0
81,920,3.0
114,199,5.0
113,594,5.0
196,1476,3.0
3,1683,3.0
19,734,3.0
54,2124,4.0
48,2625,4.5
210,38,4.0
238,1624,4.5
15,279,3.0
145,418,3.0
15,242,4.0
53,975,3.0
17,2124,4.0
36,607,4.5
141,868,5.0
154,1205,1.0
38,17,1.0
62,835,4.0
10,961,4.0
277,2638,5.0
29,1436,3.0
86,1257,5.0
67,1516,5.0
226,2007,5.0
98,2393,2.5
17,1728,3.5
20,821,3.0
0,1085,1.0
0,2035,4.0
96,812,3.0
113,686,4.5
19,760,4.0
227,2013,5.0
3,1855,1.0
51,2339,4.5
8,539,4.5
15,1680,4.0
29,682,4.0
176,379,3.0
84,1794,3.0
4,2666,5.0
34,1337,4.0
31,1880,3.0
238,804,0.5
261,819,4.0
29,1754,4.0
23,2298,2.0
12,1717,3.5
92,663,4.0
90,649,4.0
150,583,4.0
0,363,5.0
53,969,3.0
12,1802,4.0
236,1509,3.0
262,1551,4.0
84,197,3.0
54,1373,4.0
0,627,5.0
1,1499,4.0
204,634,5.0
35,2794,4.0
109,1907,3.0
56,429,3.0
12,359,2.5
279,889,3.0
28,17,1.0
37,1687,4.5
27,1271,4.0
4,2906,2.0
106,1056,4.0
295,29,3.5
14,2259,4.0
148,184,3.0
166,73,3.0
57,1444,4.0
59,1761,4.0
36,670,4.0
261,30,3.5
75,1272,3.0
304,749,1.5
108,365,3.5
80,1663,5.0
29,1757,3.0
42,1562,2.0
2,1227,2.0
109,2064,3.0
55,883,3.5
43,2224,2.5
29,1428,5.0
55,2393,5.0
46,757,2.0
1,450,3.0
18,570,2.5
78,2079,2.5
7,2415,2.5
2,1628,4.0
77,424,3.0
39,463,2.0
14,1232,4.5
9,1570,4.0
227,2215,4.0
29,640,2.0
94,1058,5.0
86,1187,4.0
273,1507,3.0
41,1076,2.0
112,1001,4.5
6,829,1.5
225,175,4.0
277,2864,4.0
96,1793,4.0
7,2549,3.0
28,1527,1.0
137,994,3.0
54,2952,3.5
58,720,4.5
221,93,3.0
134,1890,3.0
119,2181,2.5
72,478,4.0
11,1159,4.5
28,1136,2.0
133,589,4.0
1,1238,3.0
24,2747,2.0
48,2213,3.5
43,164,5.0
125,927,5.0
4,1803,3.5
178,879,3.5
55,2691,2.5
105,2568,4.0
5,584,4.0
196,2800,3.0
31,2257,5.0
218,133,4.0
123,1039,4.5
4,713,1.5
106,2015,4.5
12,2728,4.0
244,994,1.0
44,2002,3.0
19,1104,3.0
16,2507,4.0
33,1740,2.5
37,1318,4.0
49,1228,3.0
15,2523,4.0
145,336,3.0
34,224,4.5
33,1320,2.5
209,634,4.0
107,2503,4.0
189,196,4.0
169,1337,4.5
6,112,2.0
105,1444,2.5
10,130,4.0
115,1013,3.5
268,1433,3.0
280,1850,4.0
173,1676,5.0
104,275,3.5
76,2124,4.0
286,466,5.0
51,1372,5.0
21,1157,5.0
18,1334,2.0
0,1433,5.0
30,1608,4.0
2,2753,4.0
14,1751,3.0
41,1716,2.0
149,713,3.0
177,160,3.0
0,2066,2.5
2,1728,5.0
110,357,4.0
169,2294,4.5
61,1108,3.0
95,2181,4.5
267,2754,4.0
138,2167,4.0
7,2131,3.5
6,1555,3.0
34,1895,4.0
57,885,3.0
0,1328,1.5
13,134,4.0
14,2332,3.5
29,2383,4.0
160,1988,5.0
196,2048,2.5
249,2254,3.5
97,2682,3.0
98,297,2.0
17,640,4.5
49,1851,0.5
175,1978,3.0
3,121,2.0
105,809,3.0
21,1667,3.0
279,575,5.0
258,844,5.0
75,686,3.5
167,1502,3.5
88,2213,3.5
13,2888,4.0
11,750,3.0
134,1208,5.0
5,796,2.0
19,805,4.0
17,1727,3.0
19,732,2.0
6,676,5.0
14,2411,3.0
38,867,0.5
12,1899,4.0
105,2268,2.5
152,2684,5.0
26,567,4.0
2,2448,3.0
9,186,5.0
26,105,2.0
26,1437,4.0
93,1009,5.0
5,2198,3.5
73,681,4.0
3,617,5.0
8,1544,3.5
38,245,4.0
0,534,0.5
97,2473,3.0
6,605,4.0
51,812,3.0
101,2628,5.0
9,1544,4.0
124,658,3.0
28,1162,5.0
247,137,4.0
1,197,3.0
42,862,3.0
51,555,4.0
38,407,1.0
7,2554,3.0
154,601,5.0
81,941,4.0
84,1396,5.0
52,976,5.0
4,2275,4.0
11,1293,3.0
3,2935,1.5
71,1043,4.0
250,1134,2.0
103,2437,4.0
275,2007,5.0
293,1507,5.0
10,110,3.0
182,146,5.0
29,1479,4.0
12,1989,5.0
37,1193,3.0
208,1558,3.0
58,628,5.0
8,479,2.0
31,1984,3.5
39,1795,5.0
32,2549,5.0
211,1365,5.0
25,988,3.0
277,2429,4.5
255,80,4.0
17,632,3.5
3,2830,3.5
56,733,4.0
236,2002,2.0
120,1126,5.0
261,723,4.5
79,656,5.0
144,2007,3.5
132,2407,4.0
100,2294,4.5
6,293,4.0
190,2579,3.5
20,267,3.0
183,969,3.5
51,2504,2.0
6,473,4.0
11,892,2.0
137,1925,4.0
144,338,4.0
70,871,3.5
24,2881,3.5
21,1573,4.0
72,233,2.0
300,98,3.0
25,1127,4.0
96,370,4.0
105,2015,3.5
13,2934,4.0
298,619,5.0
71,1593,3.0
135,1396,4.0
0,2707,2.5
8,224,5.0
2,2870,4.0
122,1663,5.0
35,2786,3.5
30,1622,5.0
37,628,4.5
96,560,4.0
4,1908,1.0
190,1839,3.5
5,2196,3.5
35,2525,3.5
9,1032,4.0
56,568,4.0
34,2899,4.5
72,1745,5.0
165,297,3.0
169,677,4.5
115,1818,2.5
1,389,4.0
97,2368,0.5
3,1570,3.0
3,1029,2.5
123,417,1.5
52,129,4.0
22,767,2.0
47,737,2.0
269,594,4.5
44,1483,3.0
120,1303,4.0
1,1036,3.0
67,2002,4.0
84,331,3.0
120,23,3.0
129,1116,3.0
168,856,2.5
7,2717,4.0
220,968,5.0
0,632,5.0
51,1484,3.0
145,419,2.0
283,297,4.0
221,234,4.0
4,1739,3.0
294,1467,4.0
90,893,3.0
0,1765,2.5
105,1663,4.0
108,477,4.0
47,901,4.0
83,2879,2.0
88,975,3.0
180,1818,4.0
195,362,2.0
65,284,4.0
298,2333,2.5
107,2753,4.0
156,2645,3.0
81,338,4.0
11,332,4.0
47,1261,4.0
3,609,4.5
11,54,3.5
233,2824,3.5
188,339,2.0
189,153,3.0
82,1844,3.5
110,1372,4.5
17,1528,3.0
14,438,3.5
7,1808,3.0
1,730,3.0
214,2063,5.0
125,661,4.0
140,2597,4.0
16,129,3.0
20,1576,1.0
105,1765,1.5
13,0,3.0
159,1706,4.5
15,862,4.0
59,2250,5.0
82,567,5.0
4,2402,3.5
10,2473,4.5
165,686,4.0
58,2065,4.0
167,1462,5.0
31,268,4.0
57,364,4.0
124,733,5.0
86,184,3.0
198,222,3.0
108,33,4.5
52,762,5.0
8,520,2.0
1,1671,2.0
207,2,4.0
35,2648,3.5
34,2452,4.5
0,2811,4.5
98,77,3.0
20,580,2.5
30,841,3.0
87,1417,5.0
143,2578,4.0
191,1986,5.0
52,822,5.0
71,2012,3.0
8,109,2.0
101,1060,4.0
9,1074,4.0
28,9,3.0
91,376,3.5
209,1148,3.0
27,1896,4.0
237,418,5.0
135,656,5.0
290,121,5.0
32,1585,2.0
194,2553,3.0
153,287,4.0
86,1058,3.0
76,1801,5.0
20,849,2.5
31,1700,3.0
93,2505,4.0
28,854,1.0
233,2452,3.5
14,287,3.0
131,1459,5.0
166,1067,2.0
77,21,4.0
290,1775,5.0
25,990,4.0
26,1652,3.0
106,1328,3.5
41,589,3.0
222,417,3.5
67,871,5.0
89,707,5.0
8,1576,3.0
61,1002,3.5
18,2337,2.0
166,1396,3.0
161,184,5.0
91,627,5.0
244,421,4.0
91,315,3.5
40,1305,4.0
39,968,1.0
200,1867,4.0
280,2521,4.5
228,540,4.5
1,113,1.0
283,197,4.0
1,98,3.0
93,2878,5.0
51,1658,4.5
279,32,5.0
124,975,4.0
9,1275,2.0
19,154,4.0
16,1388,2.0
131,522,4.0
7,2869,3.5
123,2319,4.5
116,80,3.0
63,1828,1.0
157,1992,4.0
41,1135,3.0
2,2499,3.5
4,2752,4.0
111,1079,4.0
43,1288,3.5
63,349,4.0
32,627,5.0
55,2535,5.0
218,403,5.0
100,992,3.0
53,1330,1.0
14,1561,0.5
10,1177,4.0
41,751,4.0
159,357,4.0
1,1088,5.0
305,2137,3.0
6,648,3.5
113,681,5.0
157,2350,3.5
11,135,4.0
24,2812,4.0
8,678,3.5
1,1249,5.0
3,945,4.0
290,1016,3.0
6,533,3.5
88,617,5.0
3,2386,4.5
171,835,4.0
20,1317,3.5
17,2132,2.5
118,2488,2.0
28,778,5.0
107,1839,4.0
126,844,3.0
14,2021,3.5
226,1890,5.0
33,2500,3.0
158,1042,4.0
95,879,5.0
34,381,4.5
0,718,5.0
193,1830,4.5
5,1389,3.0
136,1888,4.5
21,1395,5.0
19,674,3.0
30,832,4.0
106,2370,4.5
104,2625,3.5
31,1320,3.0
80,1669,5.0
101,2872,4.5
23,2590,5.0
78,849,3.5
280,1288,4.0
22,1600,5.0
4,1204,3.5
0,2133,4.5
188,209,4.0
6,1450,3.5
161,594,5.0
19,1244,4.0
113,566,3.0
5,434,3.0
294,1287,3.0
270,666,3.0
1,756,4.0
0,1932,5.0
247,218,4.0
20,1532,2.0
106,2197,4.0
61,2296,3.0
7,1925,3.0
196,2733,2.0
9,965,4.0
136,2504,4.0
64,151,4.5
213,2838,3.5
4,1951,2.0
117,628,4.0
32,2853,2.0
75,1303,2.5
117,982,3.0
236,1641,3.5
296,77,3.0
21,655,4.0
3,1899,3.0
14,2699,3.0
66,1248,4.0
70,164,3.5
76,975,4.0
20,1089,2.0
253,2234,4.0
7,1768,3.0
78,2007,3.5
149,1658,4.0
17,1231,3.0
102,686,5.0
78,2321,3.0
4,2323,3.5
104,2834,3.0
7,1997,4.0
58,1101,4.5
85,367,3.0
92,568,5.0
41,1100,3.0
7,2375,2.0
210,73,5.0
200,619,3.5
290,1305,3.0
36,1441,3.5
5,679,5.0
1,1420,2.0
260,260,3.0
247,214,4.0
23,1968,3.0
96,1159,4.0
62,2086,4.0
76,1364,4.0
141,1364,5.0
1,1587,3.0
279,1175,5.0
26,543,3.0
112,1287,2.5
31,713,3.5
213,2888,4.0
303,2056,4.0
4,2348,2.5
183,462,4.0
64,297,3.0
0,2627,3.5
28,648,5.0
107,2810,2.0
81,1114,4.0
5,972,4.0
271,400,4.0
14,2692,3.5
7,2946,1.0
126,572,5.0
198,20,3.0
0,1811,4.0
68,767,3.0
186,1467,4.0
3,1798,1.0
25,1247,3.0
177,256,4.0
284,694,3.0
68,224,5.0
201,33,4.0
214,42,5.0
147,1381,5.0
7,2496,3.5
27,15,4.5
127,2530,3.5
17,1706,4.0
140,1108,2.5
227,639,3.5
189,9,3.0
10,356,4.0
3,2277,2.0
233,2343,3.5
27,1803,4.5
23,629,3.5
20,596,4.5
32,2882,4.0
11,1797,1.0
241,794,4.0
87,233,2.0
297,2149,4.0
0,2663,4.0
249,2113,3.5
103,2390,3.5
105,2320,3.5
3,4,4.5
6,630,3.5
210,101,5.0
33,2211,3.5
199,1957,2.0
33,2155,2.0
60,645,3.5
18,1656,3.5
26,1251,4.0
261,417,4.0
40,2542,3.0
82,2028,3.0
35,2617,4.0
1,1554,5.0
73,1989,4.0
34,2822,4.0
241,403,3.0
77,47,3.0
70,915,2.0
62,284,2.5
225,173,4.0
196,2243,4.5
203,42,3.5
4,2842,4.5
39,469,3.0
81,156,4.0
110,651,4.0
31,999,2.5
126,940,5.0
103,686,3.5
292,536,3.0
107,1544,4.0
189,383,4.0
78,2445,3.5
40,242,4.0
17,1999,5.0
52,688,4.0
32,2931,4.0
11,607,4.0
70,2515,3.5
34,567,4.5
195,1003,4.0
0,2877,3.5
207,15,3.0
56,620,4.0
210,42,5.0
113,357,1.0
216,754,1.5
140,2504,2.5
24,2580,4.0
127,2909,3.0
175,1599,3.0
11,1188,3.0
41,822,4.0
165,164,3.0
150,722,5.0
162,2605,4.5
249,2635,2.5
0,2593,3.5
45,2339,4.5
3,2617,1.5
44,1565,2.0
116,776,1.0
31,994,3.0
91,2294,4.5
193,1997,4.5
24,2918,3.5
26,1312,4.0
12,1415,4.0
244,1767,2.0
34,619,4.5
20,2222,2.0
282,237,4.0
8,1408,4.0
105,2445,2.0
242,1035,5.0
66,376,3.0
65,2467,1.5
12,1778,3.0
149,209,5.0
180,164,3.0
130,635,4.0
283,204,3.0
0,1564,1.0
15,458,4.0
5,330,4.0
4,2293,4.0
135,575,4.0
69,812,4.0
272,936,4.5
69,403,3.0
44,1476,2.0
61,114,2.5
46,158,3.0
19,1171,3.0
76,1669,4.5
20,1772,0.5
79,465,4.0
30,562,3.0
21,1453,5.0
39,30,4.0
1,762,5.0
240,15,4.0
14,1529,4.0
22,1372,4.0
261,925,4.0
220,1180,5.0
3,333,3.0
42,261,3.0
216,367,1.5
198,367,3.0
21,770,4.0
139,2177,3.5
248,269,4.0
56,361,4.0
37,156,4.0
287,2849,3.0
56,639,4.0
46,449,2.0
82,1775,4.0
73,2007,4.5
56,0,4.0
156,2549,3.5
303,1030,3.5
39,481,4.0
135,1067,5.0
104,183,3.0
86,1575,3.0
8,1765,3.5
1,1404,4.0
9,1951,3.0
11,876,3.0
27,340,4.0
182,365,4.0
10,1167,3.5
3,2799,4.5
16,1830,4.0
170,2277,4.0
25,1560,3.0
165,500,5.0
4,1753,4.0
66,107,4.0
82,2429,3.5
39,697,4.0
11,2013,4.5
35,2924,2.5
300,164,4.0
9,2123,4.0
109,2688,3.5
197,534,4.0
35,1329,3.5
120,1162,4.0
7,2846,3.5
37,81,5.0
28,1005,3.0
2,1358,3.0
172,2427,4.5
31,757,2.5
25,1399,3.0
47,112,4.0
23,2007,3.5
104,567,4.0
89,1117,4.5
203,71,4.5
167,557,4.0
200,405,3.0
8,789,0.5
30,1423,3.0
14,1228,2.0
40,2176,3.5
96,1297,3.0
181,294,4.0
99,242,3.0
84,722,5.0
299,2137,4.5
15,468,5.0
96,894,3.0
15,338,5.0
80,1574,4.0
73,567,4.5
276,1159,5.0
209,370,5.0
15,100,3.0
100,2176,3.0
5,2418,2.0
135,686,3.0
2,619,5.0
266,1478,5.0
100,2559,4.0
8,1227,4.0
7,1534,3.0
110,1177,4.5
92,34,5.0
174,1420,4.0
231,109,3.0
82,630,4.5
0,2443,3.0
162,2577,2.5
10,774,3.5
27,858,4.0
57,362,3.5
16,20,4.0
9,379,3.0
223,971,5.0
91,1258,4.5
56,521,3.0
241,416,5.0
191,1928,1.0
116,1651,3.0
142,703,5.0
8,166,3.0
205,700,4.0
97,1477,2.0
68,2738,3.5
69,620,4.0
18,1332,2.5
211,1207,4.0
110,555,4.5
18,2131,3.5
180,1716,1.0
59,2388,5.0
40,2254,4.0
116,1240,4.0
69,2106,4.0
0,2720,4.0
38,242,3.0
85,1826,2.0
23,2512,2.5
8,151,4.0
102,2497,4.5
67,160,1.0
301,1434,3.0
198,248,3.0
150,633,5.0
20,246,1.0
9,1050,3.0
69,1463,4.0
20,78,2.5
151,1081,4.0
132,1016,4.5
59,40,5.0
34,2440,3.0
297,2427,4.0
95,446,4.5
87,300,2.0
66,2169,4.5
59,1671,4.5
88,2124,4.5
2,1066,4.0
25,702,5.0
79,1508,4.0
72,2573,5.0
178,2131,3.5
46,225,5.0
167,331,3.5
18,73,3.5
75,2100,4.0
96,473,3.0
53,604,5.0
12,396,2.5
2,2345,3.5
104,1337,4.0
167,1208,5.0
22,679,5.0
12,765,2.5
95,823,5.0
9,165,4.0
182,5,4.0
28,197,2.0
86,804,2.0
3,916,2.0
91,40,4.5
0,338,3.5
127,2580,2.5
52,1678,4.0
116,1280,3.0
92,1009,4.0
33,1928,2.5
2,1184,5.0
295,2746,4.0
107,2452,4.0
145,401,3.0
153,302,4.0
89,1177,4.5
123,2131,3.5
27,2064,4.0
134,885,4.5
22,666,4.0
127,409,1.0
4,1108,3.0
255,2574,5.0
7,2770,3.5
165,739,3.0
26,1607,4.0
252,2440,3.5
27,42,5.0
106,2261,2.0
63,634,3.5
12,1763,2.0
180,1291,5.0
41,707,3.0
78,435,4.0
183,937,1.0
55,946,5.0
28,1240,1.0
59,2368,3.0
73,245,3.5
8,358,3.0
69,2120,4.0
0,327,1.0
33,184,3.5
103,889,4.0
59,2215,4.5
110,575,4.5
22,1075,2.0
64,407,4.0
171,362,3.5
99,468,4.0
195,388,1.0
18,42,3.0
152,2859,4.0
85,284,3.0
171,2124,5.0
10,1345,4.0
52,1661,4.0
33,2228,3.0
294,567,5.0
82,681,3.5
56,560,3.0
140,1528,3.5
46,617,5.0
239,2069,5.0
108,2111,4.0
8,589,1.5
103,1943,4.0
2,2910,2.5
16,2625,4.0
72,662,3.5
6,945,3.5
20,1528,3.5
63,723,2.0
85,1767,5.0
8,2249,3.0
289,80,5.0
18,1983,4.0
102,2588,4.0
23,2284,2.0
49,776,3.5
43,2184,3.5
245,910,3.0
269,1215,4.5
13,702,2.0
8,1937,3.5
18,421,1.5
20,1277,2.0
254,287,3.0
79,164,4.0
54,2725,3.0
72,1444,4.0
56,319,4.0
109,2819,3.5
62,2269,3.0
90,1063,4.0
131,1213,4.0
161,2607,4.5
17,1002,4.0
55,2606,5.0
114,936,5.0
248,358,3.0
248,232,1.0
113,1697,3.0
263,363,5.0
24,2013,5.0
302,2483,3.5
47,362,4.0
5,2126,3.5
97,1069,3.0
1,1010,5.0
31,32,3.0
141,183,4.0
261,1785,4.0
4,851,1.5
15,1332,3.0
43,2609,3.0
11,1116,2.0
12,2466,4.0
35,2227,3.5
69,309,3.0
68,2254,3.0
104,80,4.0
21,640,5.0
40,360,5.0
280,2613,2.5
7,1334,2.0
141,77,3.5
0,2292,3.0
40,2069,3.0
165,467,4.0
284,365,3.0
35,2495,3.5
243,163,3.0
103,419,3.0
145,359,3.0
1,259,2.0
149,33,3.0
67,418,5.0
126,1099,1.0
0,465,2.0
153,341,2.0
189,96,5.0
134,1768,4.0
8,1912,3.5
2,1697,4.5
21,607,5.0
16,2257,4.0
9,725,4.0
182,197,3.0
32,2359,5.0
22,612,4.0
192,405,5.0
84,800,3.0
248,156,1.0
31,189,2.0
151,654,5.0
37,2175,2.0
186,222,4.5
4,290,2.5
36,605,4.0
20,131,1.5
27,903,4.0
15,890,4.0
31,1624,3.0
57,207,1.5
259,1520,3.5
4,2359,4.0
72,835,4.0
56,633,5.0
8,578,4.0
43,2891,4.0
12,536,4.0
56,113,2.0
66,2182,4.5
189,558,4.0
19,639,4.0
2,2289,3.0
209,903,5.0
12,2462,4.0
3,458,5.0
49,1459,3.0
195,1272,4.0
48,1011,4.0
65,809,3.5
176,72,3.0
93,23,5.0
236,1888,3.0
26,1358,5.0
22,709,5.0
21,573,4.0
59,1287,5.0
61,566,3.0
32,1803,2.0
8,36,1.5
73,1305,4.0
261,1378,5.0
276,2406,5.0
53,1177,3.0
0,179,1.5
158,1534,4.0
251,160,4.0
8,1434,4.0
13,2062,3.5
20,16,1.5
46,625,4.0
17,657,2.5
275,822,3.0
22,1468,4.0
70,2257,4.0
62,224,3.5
8,1504,2.5
79,274,4.0
50,1796,3.5
57,620,3.0
142,287,5.0
3,2004,4.0
90,1488,4.0
101,2821,4.5
56,653,4.0
75,728,3.5
79,1063,4.0
138,1841,3.0
263,165,4.0
224,1298,3.0
142,1063,4.0
81,294,3.0
167,1473,4.5
85,1803,3.0
87,1629,2.0
148,1016,4.0
7,1520,5.0
68,365,4.0
50,1466,4.0
13,2735,1.0
62,214,3.0
13,748,1.5
0,1972,2.0
76,903,3.5
180,1767,4.0
53,1434,3.0
75,2325,4.0
106,1177,4.0
7,2725,3.0
282,98,4.0
291,1830,2.0
51,2198,2.0
175,1287,5.0
2,1177,4.0
49,21,2.0
236,835,4.5
262,1422,4.0
56,686,4.0
74,782,1.0
285,194,4.0
24,2162,3.0
59,2393,5.0
61,134,2.0
16,209,4.0
125,2691,4.5
240,713,1.0
284,639,4.0
15,559,4.0
53,2500,3.5
5,1668,4.0
206,338,2.5
84,301,2.0
254,97,3.0
37,2160,4.0
88,1467,3.5
19,825,4.0
4,2831,2.5
33,1683,3.0
12,2478,3.0
56,37,3.0
62,474,4.0
230,890,5.0
75,1985,4.0
21,1275,2.0
91,539,4.5
189,212,3.0
153,739,3.0
67,759,5.0
133,729,3.0
9,652,5.0
106,1153,5.0
15,685,3.0
86,864,4.0
2,826,3.0
13,410,3.5
36,316,4.0
102,2665,4.5
49,1500,4.0
15,180,4.0
64,686,4.0
244,834,1.0
6,2006,4.0
94,2165,4.0
9,1594,2.0
0,666,3.5
85,704,5.0
183,885,4.0
242,2164,3.0
280,2722,2.5
10,1961,3.5
1,1739,4.0
8,38,4.0
138,617,5.0
0,2476,4.0
242,2727,4.5
70,543,2.5
6,1358,2.5
87,33,5.0
1,303,3.0
182,37,3.0
48,841,5.0
203,653,4.0
24,2628,4.0
7,1462,4.0
282,360,4.0
40,674,4.0
51,294,2.5
297,77,4.0
189,172,3.0
15,1199,1.0
160,54,5.0
1,1115,3.0
63,2364,4.0
107,1528,3.0
15,594,5.0
50,1503,4.5
17,1870,3.5
0,550,4.0
270,366,3.0
125,2607,4.5
23,570,1.0
240,361,3.0
229,1839,4.0
163,567,5.0
16,575,4.0
84,245,4.0
30,1882,4.0
120,1419,2.0
130,1996,5.0
2,1327,4.0
201,540,4.0
73,242,4.0
4,2187,1.5
144,2648,3.5
72,894,4.5
64,2045,2.5
202,34,5.0
34,2905,4.5
0,846,3.0
118,1529,2.5
14,2638,4.0
154,1345,2.0
52,315,5.0
12,2516,5.0
32,1817,2.0
18,1163,4.0
200,656,4.5
8,604,2.0
203,134,3.0
192,182,4.0
2,622,5.0
129,681,4.5
51,2753,4.5
61,2377,4.5
175,1768,2.5
36,1471,4.0
142,30,4.0
245,1094,3.0
35,999,3.0
217,812,3.5
21,1656,5.0
10,2105,3.5
106,1365,3.0
79,1491,4.0
24,2625,5.0
192,428,3.0
290,1900,3.0
33,405,1.5
228,879,4.5
125,2124,3.5
30,338,4.0
265,494,4.0
269,1004,3.0
104,1117,3.0
90,507,5.0
46,603,4.0
17,2366,3.5
8,1257,3.5
11,1666,2.0
55,2479,4.0
5,2119,3.0
34,2929,4.5
139,975,4.0
151,619,4.0
32,2323,4.0
38,1463,3.5
7,2279,2.0
112,709,3.0
67,852,2.0
17,688,2.0
22,459,4.0
91,994,3.5
53,660,4.0
55,2375,3.5
8,491,3.0
218,111,5.0
37,617,3.5
36,2337,4.0
3,381,4.0
99,822,2.5
12,42,4.0
226,446,5.0
53,1094,3.5
31,20,2.5
6,1777,3.5
139,2721,4.5
23,885,2.5
22,658,4.0
8,964,4.0
52,19,5.0
4,1644,3.5
0,595,5.0
162,1892,3.5
48,2628,3.5
4,1892,0.5
4,1966,3.0
6,1364,3.0
147,1779,5.0
3,1363,2.0
111,570,5.0
1,1052,4.0
286,1739,3.0
250,639,3.0
254,94,3.0
44,2013,5.0
1,230,4.0
78,2258,4.0
189,60,3.0
32,2953,4.0
60,719,4.5
167,618,5.0
149,626,5.0
19,1513,4.0
207,426,3.0
115,906,4.0
109,2010,4.0
121,641,4.0
124,81,5.0
16,1130,4.0
120,569,2.0
16,446,5.0
13,2658,2.5
8,795,1.0
4,1895,4.5
209,306,4.0
159,2084,3.5
27,2209,4.5
63,927,0.5
57,543,3.5
77,106,5.0
112,2135,4.5
1,534,4.0
170,2670,4.0
4,2513,2.5
118,2753,3.5
16,1442,5.0
40,2415,3.0
92,0,4.5
9,599,3.0
51,2285,4.5
12,1992,4.0
79,629,4.0
181,683,4.0
21,1563,5.0
202,943,2.0
1,551,3.0
295,2676,4.0
287,478,2.5
65,401,4.0
220,580,3.0
25,432,3.0
0,663,5.0
3,1233,1.0
51,1109,3.5
213,1906,1.5
31,422,2.5
44,1222,4.0
261,886,3.5
110,414,3.0
118,416,2.0
102,1317,3.0
211,644,5.0
18,1167,2.5
142,101,2.0
35,2360,2.5
47,558,4.0
75,234,3.5
13,2090,3.5
159,566,5.0
6,1017,2.5
78,1908,5.0
57,1775,4.0
38,2322,2.0
276,2119,4.5
2,568,4.0
67,118,4.0
33,621,3.5
33,639,3.0
8,1056,3.0
3,1474,4.0
201,1261,5.0
30,1048,4.0
104,1162,3.5
227,890,4.5
74,704,4.0
4,381,3.0
242,2663,4.5
66,2164,3.5
114,1255,2.0
78,1840,4.0
25,179,3.0
126,967,5.0
8,382,3.0
5,1984,3.0
135,759,5.0
31,2313,3.5
20,587,2.5
84,1338,3.0
